objectid,Código Gasoduto,Ramal,Código Material,Código Diâmetro,Finalidade,shape,st_length(shape)
2998,84238,AV. BERNARDO VIEIRA DE MELO,PEAD,63,RESIDENCIAL/COMERCIAL,,0.00009394703022448341
2999,84237,AV. BERNARDO VIEIRA DE MELO,PEAD,63,RESIDENCIAL/COMERCIAL,,0.0004105676407179857
3000,84236,AV. BERNARDO VIEIRA DE MELO,PEAD,63,RESIDENCIAL/COMERCIAL,,0.0003109835902541227
3001,84232,RAMAL KIBON SORVANE UNILEVER GELADOS,AÇO,4,INDUSTRIAL,,0.00696996911606237
3002,84231,ANTÁRTICA,AÇO,4,INDUSTRIAL,,0.001966372492725708
3003,84229,AV. BERNARDO VIEIRA DE MELO,PEAD,63,RESIDENCIAL/COMERCIAL,,0.00017496826743726988
3004,84228,AV. BERNARDO VIEIRA DE MELO,PEAD,63,RESIDENCIAL/COMERCIAL,,0.0003747634740806526
3005,84227,CABO(EM FRENTE A PETROFLEX),AÇO,4,INDUSTRIAL,,0.000002895393928293696
3006,84226,CABO(EM FRENTE A PETROFLEX),AÇO,4,INDUSTRIAL,,0.000028722573935178965
3007,84225,CABO(EM FRENTE A PETROFLEX),AÇO,6,INDUSTRIAL,,0.000009201715057531396
3008,84224,WK CONFECÇÕES,AÇO,4,INDUSTRIAL,,0.0003448737271190718
3009,84223,FIBRATEX,AÇO,6,INDUSTRIAL,,0.00429409590126638
3010,84222,CABO(EM FRENTE A PETROFLEX),AÇO,8,INDUSTRIAL,,0.000005087689947314007
3011,84221,CABO(EM FRENTE A PETROFLEX),AÇO,8,INDUSTRIAL,,0.000017582570517418663
3012,84220,CABO(EM FRENTE A PETROFLEX),AÇO,8,INDUSTRIAL,,0.00002695280477056145
3013,88363,EDIF. VILA DO CONDE,PEAD,32,RESIDENCIAL,,0.0000993021217547742
3014,84216,L&M INDUSTRIAS,AÇO,1,INDUSTRIAL,,0.00008717287090029787
3015,84213,R. SETÚBAL,PEAD,63,RESIDENCIAL/COMERCIAL,,0.0006447150855975064
3016,84211,R. PROF. MÁRIO CASTRO,PEAD,63,RESIDENCIAL/COMERCIAL,,0.00062886372454213
3017,84210,R. PROF. MÁRIO CASTRO,PEAD,63,RESIDENCIAL/COMERCIAL,,0.0006467365156677022
3018,84209,R. SETÚBAL,PEAD,63,RESIDENCIAL/COMERCIAL,,0.00007595958774243051
3019,84208,R. ENG. ZAEL DIÓGENES,PEAD,63,RESIDENCIAL/COMERCIAL,,0.0005734819239915065
3020,84207,R. ENG. ZAEL DIÓGENES,PEAD,63,RESIDENCIAL/COMERCIAL,,0.0007198789729461474
3021,84206,R. SETÚBAL,PEAD,63,RESIDENCIAL/COMERCIAL,,0.00008225123309106072
3022,84205,AV. COPACABANA,PEAD,110,RESIDENCIAL/COMERCIAL,,0.0007223865651456206
3023,84204,R. SETÚBAL,PEAD,63,RESIDENCIAL/COMERCIAL,,0.00016359097971770938
3024,84203,R. SETÚBAL,PEAD,63,RESIDENCIAL/COMERCIAL,,0.0015146210663651155
3025,84202,R. SETÚBAL,PEAD,63,RESIDENCIAL/COMERCIAL,,0.00038038297717563546
3026,84201,R. SETÚBAL,PEAD,63,RESIDENCIAL/COMERCIAL,,0.00035386048769677576
3027,84199,AV. COPACABANA,PEAD,110,RESIDENCIAL/COMERCIAL,,0.00006169154341560924
3028,90121,POSTO PETRO JOCKEY,AÇO,4,INDUSTRIAL,,0.00099013443495891
3029,89960,CABO/PE-60,AÇO,12,INDUSTRIAL,,0.003949869436175002
3030,90512,CASA DA PICANHA,PEAD,32,COMERCIAL,,0.00007233164879912526
3031,84183,SAINT GOBAIN LIXAS,AÇO,4,RESIDENCIAL/COMERCIAL,,0.0009498625200746886
3032,90509,CASA DA PICANHA,PEAD,32,COMERCIAL,,0.000018984622118967764
3033,90501,PADARIA BOA VIAGEM,PEAD,32,COMERCIAL,,0.000006268506201640069
3034,90500,PADARIA BOA VIAGEM,PEAD,32,COMERCIAL,,0.000021688654199834532
3035,90415,EDIF. PRAIA DE MALLORCA,PEAD,32,RESIDENCIAL,,0.000026621944575856962
3036,84178,DERIVAÇÃO PARA O RESTAURANTE IGB,AÇO,1,INDUSTRIAL,,0.00002720734968717093
3037,84177,IGB/EMBRASA,AÇO,2,INDUSTRIAL,,0.0012148935045243402
3038,84175,POSTO IPIRANGA R. DIAS,AÇO,3,INDUSTRIAL,,0.0006523552981939512
3039,84174,INDUSTRIA DE BEBIDAS MULLER,AÇO,1,INDUSTRIAL,,0.000069572730792496
3040,84171,SAINT GOBAIN REBOLO,AÇO,4,INDUSTRIAL,,0.00015188982014934378
3041,90348,RAMAL NORTE,AÇO,8,INDUSTRIAL,,0.053052900747463515
3042,84168,HOTEL PARAÍSO,AÇO,2,INDUSTRIAL,,0.000020915664557977084
3043,84166,POSTO SÃO CARLOS,AÇO,4,INDUSTRIAL,,0.0003400572754235054
3044,84164,R. N. SRA DO LORETO,PEAD,63,RESIDENCIAL/COMERCIAL,,0.0005432349603081054
3045,84163,R. DOM VITAL,PEAD,63,RESIDENCIAL/COMERCIAL,,0.0007060295697980773
3046,84162,R. DOM VITAL,PEAD,63,RESIDENCIAL/COMERCIAL,,0.00007459053271025754
3047,84160,R. ROSANGELA C. WANDERLEY,PEAD,63,RESIDENCIAL/COMERCIAL,,0.000306235326183059
3048,84159,R. ROSANGELA C. WANDERLEY,PEAD,63,RESIDENCIAL/COMERCIAL,,0.00013749827343682765
3049,84151,COPERGAS,AÇO,2,INDUSTRIAL,,0.00006482756701678133
3050,84149,POSTO TEXACO NODEPEL,AÇO,6,INDUSTRIAL,,0.0004902044703204944
3051,90412,EDIF. CASTELO DE IMOLA,PEAD,32,RESIDENCIAL,,0.00005140303386053324
3052,90409,EDIF. CASTELO DE IMOLA,PEAD,32,RESIDENCIAL,,0.00010680289681932789
3053,84145,MILL ALIMENTOS,AÇO,6,INDUSTRIAL,,0.00023600829972180066
3054,84144,FRICALOR,AÇO,4,INDUSTRIAL,,0.0036537750181385134
3055,92115,R. FRANCISCO DA CUNHA,PEAD,110,RESIDENCIAL/COMERCIAL,,0.00021724156913387503
3056,84134,CELITE,AÇO,4,INDUSTRIAL,,0.0001781335114710312
3057,84133,CELITE,AÇO,4,INDUSTRIAL,,0.006529501861076396
3058,84132,RAMAL CORAL,AÇO,3,INDUSTRIAL,,0.0035832129680788954
3059,84131,RAMAL CORAL,AÇO,3,INDUSTRIAL,,0.010080559949669046
3060,90401,IGREJA BATISTA EMANUEL,PEAD,32,COMERCIAL,,0.00000878362396736108
3061,90400,IGREJA BATISTA EMANUEL,PEAD,32,COMERCIAL,,0.000022912213773444066
3062,84128,AV. BERNARDO VIEIRA DE MELO,PEAD,110,RESIDENCIAL/COMERCIAL,,0.0005548696766214567
3063,84127,AV. BERNARDO VIEIRA DE MELO,PEAD,110,RESIDENCIAL/COMERCIAL,,0.00012697830417043691
3064,90404,EDIF. COSTA BLANCA,PEAD,32,RESIDENCIAL,,0.000011015447517009919
3070,84120,EDIF. PEDRA NOBRE,PEAD,32,RESIDENCIAL,,0.0006451513610130188
3071,84119,HOTEL DAN INN,PEAD,32,COMERCIAL,,0.00003940556560944152
3072,84118,FINAL DO RAMAL CELITE,AÇO,4,INDUSTRIAL,,0.0001345708035273625
3073,84116,AÇO NORTE,AÇO,6,INDUSTRIAL,,0.0003690914497928839
3074,90276,EDIF. ABROLHOS,PEAD,32,RESIDENCIAL,,0.000010864126110432289
3075,84107,FIBRASIL,AÇO,6,INDUSTRIAL,,0.0009267296626901957
3076,84105,RECAPE MORAES,AÇO,4,INDUSTRIAL,,0.00020146723100792347
3077,90270,RECIFE FLAT SERVICE,PEAD,32,COMERCIAL,,0.00004968269879592946
3078,90269,RECIFE FLAT SERVICE,PEAD,32,COMERCIAL,,0.00011539254219172886
3079,90275,EDIF. ABROLHOS,PEAD,32,RESIDENCIAL,,0.00013051226434707198
3080,84100,POSTO TOTAL VITORIA (IPIRANGA),AÇO,2,INDUSTRIAL,,0.0005236523010384975
3081,90054,HOSPITAL,AÇO,1,INDUSTRIAL,,0.0015549079525405346
3146,84730,AV. BERNARDO VIEIRA DE MELO,PEAD,110,RESIDENCIAL/COMERCIAL,,0.000030092561539357198
3065,90337,RAMAL NORTE,AÇO,4,INDUSTRIAL,,0.02673795453276035
3066,90277,EDIF. FRANCISCO REGO BARROS DE LACERDA,PEAD,32,RESIDENCIAL,,0.000055455015489108934
3067,91753,RECAU (JABOATÃO/MORENO/VITORIA DE SANTO ANTÃO),AÇO,4,INDUSTRIAL,,0.10610964740678801
3068,84122,REFRESCOS GUARARAPES (COCA-COLA) (PRAZERES),AÇO,2,INDUSTRIAL,,0.000550429595809794
3069,84121,EDIF. COSTA D'OURO,PEAD,32,RESIDENCIAL,,0.0013535633788626458
3082,84098,MASTERGÁS,AÇO,6,INDUSTRIAL,,0.0010744200874517544
3083,84097,DISTRITO INDUSTRIAL DE CARUARU,AÇO,4,INDUSTRIAL,,0.008940511620250655
3084,84095,RALL-SBN,AÇO,6,INDUSTRIAL,,0.0002065983326941435
3085,84094,IRCA-FRANGO NOVO (FRANGO NATTO),AÇO,2,INDUSTRIAL,,0.0004638107105113033
3086,84092,PADARIA GLOBO,PEAD,32,COMERCIAL,,0.000015076783808226475
3087,84090,EDIF. MARINA SOARES,PEAD,63,RESIDENCIAL,,0.0003012061680911749
3088,84089,RECAU (JABOATÃO/MORENO/VITORIA DE SANTO ANTÃO),AÇO,4,INDUSTRIAL,,0.0003535875429084005
3089,84084,POSTO PENTAGAS,AÇO,4,INDUSTRIAL,,0.0021748849729301637
3090,84081,POSTO SÃO SEBASTIÃO (EX BR APIPUCOS),AÇO,4,INDUSTRIAL,,0.0005402622611193227
3091,84076,ANTIGA GE,AÇO,4,INDUSTRIAL,,0.0011553781623092067
3092,84075,SHOPPING GUARARAPES,AÇO,63,INDUSTRIAL,,0.00006520782631709172
3093,84074,AV. BERNARDO VIEIRA DE MELO,PEAD,110,RESIDENCIAL/COMERCIAL,,0.00005617038120753677
3094,84069,INDÚSTRIA TEXTIL SÃO JOSÉ,AÇO,4,INDUSTRIAL,,0.0007214257431602169
3095,89959,CABO/PE-60,AÇO,6,INDUSTRIAL,,0.00046367959462453146
3096,84420,CERÂMICA PORTO RICO,AÇO,4,INDUSTRIAL,,0.0008153815039591891
3097,84419,MARACANÃ ALIMENTOS,AÇO,3,INDUSTRIAL,,0.0007048295732699595
3098,84413,QUEBECOR,AÇO,4,INDUSTRIAL,,0.0008059135574687767
3099,84412,MICROLITE,AÇO,3,INDUSTRIAL,,0.00023378791496995733
3100,90043,SUAPE TEXTIL,AÇO,2,INDUSTRIAL,,0.0030236636586226905
3101,90034,REFRESCOS GUARARAPES IPOJUCA,AÇO,3,INDUSTRIAL,,0.010308159789221257
3102,91648,R. SETÚBAL,PEAD,63,RESIDENCIAL/COMERCIAL,,0.00027743751014057204
3103,84905,HOSPITAL PORTUGUES,AÇO,2,INDUSTRIAL,,0.0007323383725196551
3104,84904,GERDAU,AÇO,6,INDUSTRIAL,,0.000052006444648716376
3105,84903,GERDAU,AÇO,6,INDUSTRIAL,,0.00010717114684982755
3106,84902,GESSY,AÇO,3,INDUSTRIAL,,0.0002813274244185945
3107,84901,CEASA SOPA AMIGA,AÇO,1,INDUSTRIAL,,0.00004502513652403776
3108,90996,BOLSÃO BV,PEAD,63,RESIDENCIAL/COMERCIAL,,0.000025184848480783044
3109,90994,BOLSÃO BV,PEAD,63,RESIDENCIAL/COMERCIAL,,0.00009869835042676586
3110,90208,UFPE,AÇO,1,INDUSTRIAL,,0.0031897299579141444
3111,84742,PIPOCAS TI TI TI,AÇO,2,INDUSTRIAL,,0.00003224456137087308
3112,90545,R. PROF. AUGUSTO LINS E SILVA,PEAD,63,RESIDENCIAL/COMERCIAL,,0.000046293384851401824
3113,90543,R. MAJOR ARMANDO SOUZA MELO,PEAD,63,RESIDENCIAL/COMERCIAL,,0.000017894153263007444
3114,90542,R. MAJOR ARMANDO SOUZA MELO,PEAD,63,RESIDENCIAL/COMERCIAL,,0.00019919984011856472
3145,84732,EDIF. PLACE DE LA CONCORDE,PEAD,32,RESIDENCIAL,,0.000024962956555664633
3115,90520,R. DONA BALBINA MENELAU,PEAD,32,RESIDENCIAL/COMERCIAL,,0.0009567782392251235
3116,84749,DERIVAÇÃO PLÁSTICOS GUARARAPES,AÇO,1,INDUSTRIAL,,0.0036067926810191366
3117,84748,PLUSVITA (RAMAL INTERNO),AÇO,2,INDUSTRIAL,,0.0013083733402441092
3118,90023,INDÚSTRIA CAMPARI,AÇO,3,INDUSTRIAL,,0.004533761099366918
3119,84744,PIPOCAS TI TI TI,AÇO,2,INDUSTRIAL,,0.0005900705671257628
3120,86634,RDA ¿ 395.3 - RAMAL ILHA DO RETIRO,AÇO,2,INDUSTRIAL,,0.0001854275960826759
3121,86686,AV. INGO HERING,AÇO,6,INDUSTRIAL,,0.010652530764003236
3122,86627,PQS SUAPE,AÇO,6,INDUSTRIAL,,0.001590235530992261
3123,90026,PAMESA,AÇO,3,INDUSTRIAL,,0.00470634911960876
3124,90024,INDÚSTRIA COCA-COLA IPOJUCA,AÇO,4,INDUSTRIAL,,0.0006060751631417954
3125,84754,ESTRUTURADOR/CAIXA CAULIM,AÇO,3,INDUSTRIAL,,0.00006658954093549527
3126,90431,CONDOMÍNIO INDUSTRIAL JABOATÃO,AÇO,4,INDUSTRIAL,,0.007715011658004514
3127,89727,POSTO SUPERGÁS,AÇO,4,INDUSTRIAL,,0.0011500416222811462
3128,87042,POSTO ALPES SUIÇOS/NORDICAL,AÇO,3,INDUSTRIAL,,0.00033881662993709633
3129,87040,POSTO ALPES SUIÇOS/NORDICAL,AÇO,3,INDUSTRIAL,,0.0021735680104316957
3130,89259,EDIF. PLAZA LAFAYETE,PEAD,32,RESIDENCIAL,,0.0003961547037456039
3131,89256,HERCULANO BAR E RESTAURANTE,PEAD,32,COMERCIAL,,0.00002444556133534266
3132,89255,HERCULANO BAR E RESTAURANTE,PEAD,32,COMERCIAL,,0.00003854822737818174
3133,89252,EDIF. MARIA JULIA,PEAD,32,RESIDENCIAL,,0.00014933054270644032
3134,88573,EDIF. BELA VISTA,PEAD,32,RESIDENCIAL,,0.0000299344265019392
3135,88570,EDIF. PALM BEACH,PEAD,32,RESIDENCIAL,,0.00005746269145030813
3136,88569,EDIF. PALM BEACH,PEAD,32,RESIDENCIAL,,0.000020655277146530858
3137,88568,R. DO JANGADEIRO,PEAD,63,RESIDENCIAL/COMERCIAL,,0.000574144810057889
3138,89251,EDIF. MARIA JULIA,PEAD,32,RESIDENCIAL,,0.00002812648947167065
3139,91649,EDIF. GORBEA,PEAD,32,RESIDENCIAL,,0.00002361096031198673
3140,84738,CONDOMÍNIO INDUSTRIAL JABOATÃO,AÇO,6,INDUSTRIAL,,0.01280921828171277
3141,84737,INFRAERO,AÇO,4,INDUSTRIAL,,0.0011710111335242164
3142,84736,RAMAL 395,AÇO,6,INDUSTRIAL,,0.011482619711644514
3143,84734,R. JEAN MERMOZ,PEAD,63,RESIDENCIAL/COMERCIAL,,0.0002722167408796389
3144,84733,R. PE. LEANDRO CAMELO,PEAD,63,RESIDENCIAL/COMERCIAL,,0.0006421884032353745
3147,84722,CAULIM,AÇO,3,INDUSTRIAL,,0.0033299645137252563
3148,84729,CONDOMÍNIO INDUSTRIAL JABOATÃO,AÇO,4,INDUSTRIAL,,0.0001173559395094908
3149,90457,LE PARC,PEAD,110,RESIDENCIAL,,0.00045150644019347717
3150,88386,EDIF. REGENT'S PARK,PEAD,32,RESIDENCIAL,,0.00003458107536505772
3151,87257,RESTAURANTE CALDÍSSIMO GRILL,PEAD,32,COMERCIAL,,0.000008407550237732748
3152,88385,EDIF. REGENT'S PARK,PEAD,32,RESIDENCIAL,,0.000011483558563390056
3153,91931,RUA JOSÉ ADERVAL CHAVES,PEAD,32,RESIDENCIAL/COMERCIAL,,0.000006913834247362313
3154,91930,RUA JOSÉ ADERVAL CHAVES,PEAD,32,RESIDENCIAL/COMERCIAL,,0.0008886297281422736
3155,90440,UNITÁ,AÇO,1,INDUSTRIAL,,0.0006629256871935194
3156,84845,R. AMERICANO FREIRE,PEAD,110,RESIDENCIAL/COMERCIAL,,0.0008381216947937947
3157,90061,AV. GOV. AGAMENON MAGALHÃES,AÇO,6,INDUSTRIAL,,0.004227970016242821
3158,87256,RESTAURANTE CALDÍSSIMO GRILL,PEAD,32,COMERCIAL,,0.000009518775814147531
3159,84719,DISTRITO INDUSTRIAL DE CARUARU,AÇO,3,INDUSTRIAL,,0.00006603697452185404
3160,90033,PAMESA II,AÇO,2,INDUSTRIAL,,0.00009247164757205963
3161,84715,RAMAL M&G,AÇO,12,INDUSTRIAL,,0.031127235763053256
3162,91917,EXPANSÃO PAIVA,PEAD,110,RESIDENCIAL/COMERCIAL,,0.0020327536056591756
3163,90032,PAMESA I,AÇO,3,INDUSTRIAL,,0.00002853710114938038
3164,90031,PAMESA I,AÇO,3,INDUSTRIAL,,0.00014963891550662885
3165,89931,CABO/PE-60,AÇO,6,INDUSTRIAL,,0.003158325264153132
3166,87031,POSTO ALPES SUIÇOS/NORDICAL,AÇO,3,INDUSTRIAL,,0.0062263493961142655
3167,84711,TERMOMETAL,AÇO,1,INDUSTRIAL,,0.0016869171862337808
3168,84710,POSTO ZIP 2,AÇO,6,INDUSTRIAL,,0.0004929826672575836
3169,84708,MORENO/ VITÓRIA SANTO ANTÃO/POMBOS),AÇO,4,INDUSTRIAL,,0.02985017273970656
3170,84707,RECAU (MORENO/VITÓRIA/POMBOS),AÇO,4,INDUSTRIAL,,0.028820009083921634
3171,84702,EDIF. PRÍNCIPE DE VERGARA,PEAD,32,RESIDENCIAL,,0.000029540654698229015
3201,90049,P/BARÃO DE SOUZA LEÃO,AÇO,4,INDUSTRIAL,,0.00008086611354578628
3172,90060,AV. GOV. AGAMENON MAGALHÃES,AÇO,6,INDUSTRIAL,,0.002739301685351671
3173,88047,EDIF. ERIKA LÚCIA,PEAD,32,RESIDENCIAL,,0.000014888965880812542
3174,90030,CERÂMICA MONTE CARLO,AÇO,3,INDUSTRIAL,,0.005163905319649227
3175,84698,RECAU (MORENO/VITÓRIA/POMBOS),AÇO,6,INDUSTRIAL,,0.031312748858566636
3176,84696,R. BARÃO DE MURIBECA-VARZEA,AÇO,6,INDUSTRIAL,,0.00036144371818009485
3177,91794,EDIF. GOLDEN GATE,PEAD,32,RESIDENCIAL,,0.00003133126969977438
3178,91792,EDIF. GOLDEN GATE,PEAD,32,RESIDENCIAL,,0.000026587291419021985
3179,91791,R. CÔNEGO ROMEU,PEAD,63,RESIDENCIAL/COMERCIAL,,0.00009602435192434641
3180,91789,EDIF. SETUBAL PRINCE,PEAD,32,RESIDENCIAL,,0.00004078331753303059
3181,91787,EDIF. SETUBAL PRINCE,PEAD,32,RESIDENCIAL,,0.000018935155029732396
3182,89837,AV. MAL. MASCARENHAS DE MORAES,AÇO,6,INDUSTRIAL,,0.0020968488281840796
3183,89836,AV. MAL. MASCARENHAS DE MORAES,AÇO,6,INDUSTRIAL,,0.010676317171498983
3184,84695,CONDOMÍNIO INDUSTRIAL JABOATÃO,AÇO,6,INDUSTRIAL,,0.0028636340210439894
3185,84693,R. JORGE COUCEIRO DA COSTA,PEAD,110,RESIDENCIAL/COMERCIAL,,0.00031663816477593546
3186,92056,SEU PETISCO BAR E RESTAURANTE,PEAD,32,COMERCIAL,,0.000029864338934588858
3187,90047,POSTO TANCREDO NEVES,AÇO,6,INDUSTRIAL,,0.0006651039613544935
3188,91764,UNINEFRON,PEAD,32,COMERCIAL,,0.000020956783089648076
3189,86860,COND. VITA RESIDENCE CLUB,PEAD,63,RESIDENCIAL,,0.00028594393042422067
3190,86859,COND. VITA RESIDENCE CLUB,PEAD,32,RESIDENCIAL,,0.00023687133726983518
3191,86858,COND. VITA RESIDENCE CLUB,PEAD,63,RESIDENCIAL,,0.0002033329688756374
3192,86857,COND. VITA RESIDENCE CLUB,PEAD,63,RESIDENCIAL,,0.00038794833489025896
3193,86652,R. MARQUES DE VALENÇA,AÇO,4,INDUSTRIAL,,0.0006098191478832065
3194,86651,R. DR. GASPAR REGUEIRA COSTA,AÇO,4,INDUSTRIAL,,0.0008243203355910857
3195,92023,SUPERMERCADO EXTRA,PEAD,32,COMERCIAL,,0.000018993285006677647
3196,92021,RUA ANIBAL RIBEIRO VAREJÃO,PEAD,63,RESIDENCIAL/COMERCIAL,,0.002346457940983359
3197,92019,SUPERMERCADO EXTRA,PEAD,32,COMERCIAL,,0.00043937822750013037
3198,92018,POSTO TEXACO SERRA V,AÇO,2,INDUSTRIAL,,0.00022294839331729764
3199,92017,BR-101,AÇO,2,INDUSTRIAL,,0.0019266109762380872
3200,85016,STUDIO GUARARAPES,PEAD,32,COMERCIAL,,0.00004249053406348289
3202,92016,INTERLIGAÇÃO PROXIMO DA RALL,AÇO,2,INDUSTRIAL,,0.00003904837889965962
3203,92015,INTERLIGAÇÃO PROXIMO DA RALL,AÇO,2,INDUSTRIAL,,0.0004178263124651002
3204,92014,CONFIANÇA,AÇO,2,INDUSTRIAL,,0.0006445547732715932
3205,91966,ROD. PE-60,AÇO,6,INDUSTRIAL,,0.0008363232669889028
3206,84872,STO AMARO TEXTIL,AÇO,4,INDUSTRIAL,,0.00017607260500429928
3207,84871,LEON HEIMER,AÇO,3,INDUSTRIAL,,0.0001156532137730045
3208,84870,ADIMAX,AÇO,2,INDUSTRIAL,,0.000027550952361034637
3209,92013,SCHINCARIOL/BRASIL KIRIN,AÇO,2,INDUSTRIAL,,0.009500705587033823
3210,84868,IKEDA,AÇO,2,INDUSTRIAL,,0.00004848921274881661
3211,92120,EDIF. MARIA SATYE,PEAD,32,RESIDENCIAL,,0.000033533194375126264
3212,92012,SERQUIP,AÇO,2,INDUSTRIAL,,0.0007226576530849413
3213,92116,EDIF. MARIA SATYE,PEAD,32,RESIDENCIAL,,0.00039353754814896986
3214,84862,EDIF. QUARTIER DE GALOIS,PEAD,32,RESIDENCIAL,,0.00011469701468652094
3215,84786,DERIVAÇÃO PONTEZINHA/PRAZERES,AÇO,3,INDUSTRIAL,,0.000021525577739052675
3216,84860,EDIF. VOLEDAM,PEAD,32,RESIDENCIAL,,0.000013240154455292432
3217,90044,ROD. PE-60,AÇO,6,INDUSTRIAL,,0.002775523433141159
3218,84855,R. TENENTE DOMINGOS DE BRITO,PEAD,110,RESIDENCIAL/COMERCIAL,,0.0011321124680782838
3219,89493,EDIF. ART1 CAPIBA,PEAD,32,RESIDENCIAL,,0.000009474674717371568
3220,84853,R. JORGE COUCEIRO DA COSTA,PEAD,110,RESIDENCIAL/COMERCIAL,,0.00012106679656733006
3221,89485,EDIF. AMANDA DIAS,PEAD,32,RESIDENCIAL,,0.0000063287044487793865
3222,89484,EDIF. AMANDA DIAS,PEAD,32,RESIDENCIAL,,0.000028920405685259672
3223,88046,R. JORGE COUCEIRO DA COSTA,PEAD,63,RESIDENCIAL/COMERCIAL,,0.0009172054548465195
3224,88045,R. HÉLIO FALCÃO,PEAD,63,RESIDENCIAL/COMERCIAL,,0.0009371904722431262
3225,84977,R. JEAN MERMOZ,PEAD,63,RESIDENCIAL/COMERCIAL,,0.00008120757640146639
3226,84976,R. SETÚBAL,PEAD,63,RESIDENCIAL/COMERCIAL,,0.0011824966962939052
3227,84973,R. PE. LEANDRO CAMELO,PEAD,63,RESIDENCIAL/COMERCIAL,,0.00012026836752030852
3228,84972,R. PE. LEANDRO CAMELO,PEAD,63,RESIDENCIAL/COMERCIAL,,0.0000677728712244066
3229,84971,R. BRIGADEIRO CIRO,PEAD,63,RESIDENCIAL/COMERCIAL,,0.00009952276919378801
3230,84969,R. SETÚBAL,PEAD,63,RESIDENCIAL/COMERCIAL,,0.000057349101126347214
3231,84966,R. DR. VICENTE GOMES,PEAD,63,RESIDENCIAL/COMERCIAL,,0.0008276522746757844
3232,84965,R. SETÚBAL,PEAD,63,RESIDENCIAL/COMERCIAL,,0.001237954784589761
3233,90772,RUA JÚLIO PIRES,PEAD,32,RESIDENCIAL/COMERCIAL,,0.000808993653757009
3234,90771,RUA SOLIDÔNIO LEITE,PEAD,32,RESIDENCIAL/COMERCIAL,,0.0004741415101151829
3235,90769,AV. CONSELHEIRO AGUIAR,PEAD,110,RESIDENCIAL/COMERCIAL,,0.0005912826782030992
3236,90766,AV. CONSELHEIRO AGUIAR,PEAD,110,RESIDENCIAL/COMERCIAL,,0.0001520291322918767
3237,87139,R. DOS NAVEGANTES,PEAD,63,RESIDENCIAL/COMERCIAL,,0.000012361238489730711
3238,87380,EDIF. COSTA DOURADA,PEAD,32,RESIDENCIAL,,0.00004934508065653556
3239,87156,R. DR. VICENTE GOMES,PEAD,63,RESIDENCIAL/COMERCIAL,,0.0004440151984877856
3240,87142,R. DR. VICENTE GOMES,PEAD,63,RESIDENCIAL/COMERCIAL,,0.0006474072309451361
3241,87379,EDIF. COSTA DOURADA,PEAD,32,RESIDENCIAL,,0.000027398123183897105
3242,87375,EDIF. GOLDEN GARDEN,PEAD,32,RESIDENCIAL,,0.000009532268775060845
3243,87374,EDIF. GOLDEN GARDEN,PEAD,32,RESIDENCIAL,,0.00003217491647230805
3244,87363,R. DR. JOSÉ NUNES DA CUNHA,PEAD,63,RESIDENCIAL/COMERCIAL,,0.0005604428020503074
3245,87140,R. NYLO DORNELAS,PEAD,63,RESIDENCIAL/COMERCIAL,,0.0005713815523169486
3246,87351,RESTAURANTE SUCATA,PEAD,32,COMERCIAL,,0.000011408070745003551
3247,87350,RESTAURANTE SUCATA,PEAD,32,COMERCIAL,,0.0002407198109391469
3248,87347,AV. BERNARDO VIEIRA DE MELO,PEAD,63,RESIDENCIAL/COMERCIAL,,0.00003290090912361887
3249,87189,R. PROF. AUGUSTO LINS E SILVA,PEAD,63,RESIDENCIAL/COMERCIAL,,0.00047271324840716375
3250,90770,AV. CONSELHEIRO AGUIAR,PEAD,110,RESIDENCIAL/COMERCIAL,,0.0005132595228269566
3251,85008,R. SÃO FRANCISCO,PEAD,63,RESIDENCIAL/COMERCIAL,,0.0006050248222624318
3252,85007,R. DOM SÁVIO,PEAD,63,RESIDENCIAL/COMERCIAL,,0.0005428080937357144
3253,85006,R. DOM SÁVIO,PEAD,63,RESIDENCIAL/COMERCIAL,,0.00079901199239465
3254,85005,R. ROSANGELA C. WANDERLEY,PEAD,110,RESIDENCIAL/COMERCIAL,,0.000027960143955280347
3255,85004,R. ROSANGELA C. WANDERLEY,PEAD,63,RESIDENCIAL/COMERCIAL,,0.000322523893386015
3256,85003,AV. BERNARDO VIEIRA DE MELO,PEAD,110,RESIDENCIAL/COMERCIAL,,0.00019416270840638106
3257,85000,R. DOM VITAL,PEAD,63,RESIDENCIAL/COMERCIAL,,0.0002403919200169606
3258,84999,R. DOM VITAL,PEAD,63,RESIDENCIAL/COMERCIAL,,0.0002711236521120259
3259,84998,R. N. SRA DO LORETO,PEAD,63,RESIDENCIAL/COMERCIAL,,0.00005934394743358416
3260,84997,R. N. SRA DO LORETO,PEAD,63,RESIDENCIAL/COMERCIAL,,0.0005907920954813513
3261,84996,R. N. SRA DO LORETO,PEAD,63,RESIDENCIAL/COMERCIAL,,0.00021897167297298088
3262,84995,R. PE. MANOEL DA CUNHA,PEAD,110,RESIDENCIAL/COMERCIAL,,0.00010103317753997528
3263,84994,R. PE. MANOEL DA CUNHA,PEAD,63,RESIDENCIAL/COMERCIAL,,0.00040470437645434825
3264,84993,AV. BERNARDO VIEIRA DE MELO,PEAD,110,RESIDENCIAL/COMERCIAL,,0.0002675053948272814
3265,84992,AV. BERNARDO VIEIRA DE MELO,PEAD,110,RESIDENCIAL/COMERCIAL,,0.000316284528115132
